State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,Bhopal,1998,Kharif,Maize,25933.2,79918.0
Bihar,Gaya,2007,Rabi,Potato,70253.4,1511056.6
Karnataka,Ballari,2019,Kharif,Onion,23881.4,550125.5
Andhra Pradesh,Krishna,2000,Kharif,Rice,9927.7,28038.6
Punjab,Patiala,2014,Kharif,Rice,15144.4,40509.3
Punjab,Ludhiana,2008,Rabi,Wheat,61142.7,251362.0
Haryana,Panipat,2001,Rabi,Wheat,21403.4,69883.6
Uttar Pradesh,Agra,2019,Rabi,Wheat,76753.9,373216.6
Uttar Pradesh,Meerut,2006,Rabi,Mustard,20184.7,29246.3
Madhya Pradesh,Jabalpur,2006,Rabi,Maize,39146.5,121759.4
Odisha,Balasore,2003,Kharif,Rice,16250.7,45267.7
Gujarat,Vadodara,2002,Whole Year,Banana,44169.8,1269853.7
Andhra Pradesh,Chittoor,2013,Autumn,Rice,6078.7,19806.2
Assam,Guwahati,2019,Kharif,Jute,88241.2,231130.0
Bihar,Muzaffarpur,2001, Rabi ,Maize,23221.5,72466.4
Uttar Pradesh,Varanasi,2012,Winter,Rice,12569.2,41999.5
Maharashtra,Pune,2011,Kharif,Onion,47920.5,1133953.8
Karnataka,Belagavi,1998,Whole Year,Coconut,76838.8,587667.7
Madhya Pradesh,Indore,2002,Rabi,Gram,75607.2,54803.8
Gujarat,Surat,2006,Rabi,Onion,9303.8,178735.0
Odisha,Cuttack,2006,Kharif,Rice,24444.7,54384.5
Punjab,Jalandhar,2004,Kharif,Cotton,84895.4,39312.7
Maharashtra,Aurangabad,2001,Kharif,Soybean,100504.1,129432.7
Maharashtra,Aurangabad,2016,Rabi,Jowar,39290.9,38837.6
Andhra Pradesh,Chittoor,2004,Whole Year,Banana,86745.4,2734900.8
Karnataka,Belagavi,1997,Rabi,Onion,12266.0,221283.4
Karnataka,Ballari,2011,Whole Year,Sugarcane,78925.8,5874099.5
Uttar Pradesh,Agra,2012,Rabi,Mustard,19707.4,31067.5
Tamil Nadu,Madurai,2002,Kharif,Groundnut,12030.4,
Uttar Pradesh,Kanpur,2008,Kharif,Rice,12897.5,35510.8
Bihar,Muzaffarpur,2003,Kharif,Maize,23317.9,86198.1
Gujarat,Vadodara,2015,Kharif,Cotton,18447.3,8577.6
Bihar,Patna,2007,Autumn,Rice,7298.6,18621.7
Gujarat,Rajkot,2018,Rabi,Groundnut,33236.4,56517.5
Uttar Pradesh,Meerut,2004,Rabi,Gram,16111.6,14024.2
West Bengal,Bardhaman,2001,Kharif,Jute,37324.5,101972.4
Uttar Pradesh,Meerut,2003,Whole Year,Sugarcane,84490.2,5210495.2
Andhra Pradesh,Anantapur,1999,Kharif,Sunflower,9125.5,7874.8
Rajasthan,Bikaner,2007,Rabi,Gram,62972.0,65839.7
Gujarat,Vadodara,2021,Kharif,Groundnut,24098.3,40096.9
Karnataka,Mysuru,2014,Kharif,Maize,29077.0,72460.7
West Bengal,Hooghly,2002, Winter ,Rice,20151.1,46289.8
Rajasthan,Kota,1997,Kharif,Soybean,35652.7,43290.3
Maharashtra,Nashik,2004,Rabi,Jowar,37924.9,31639.5
Tamil Nadu,Madurai,2017,Rabi,Groundnut,12690.7,22566.6
Karnataka,Ballari,2008,Kharif,Jowar,12701.1,10247.9
Madhya Pradesh,Indore,1999,Rabi,Barley,40336.9,88107.7
Haryana,Hisar,2004,Kharif,Bajra,114514.6,112970.8
Karnataka,Bengaluru Rural,2016,Rabi,Maize,39530.1,136691.6
Uttar Pradesh,Kanpur,2015,Kharif,Rice,19577.9,51106.4
Karnataka,Ballari,2008,Rabi,Groundnut,13353.7,20611.6
Maharashtra,Kolhapur,1997,Rabi,Onion,54922.3,946556.1
Andhra Pradesh,Krishna,2021,Kharif,Sunflower,10216.6,7991.8
Maharashtra,Kolhapur,2000,Kharif,Tur,36365.5,33495.4
Punjab,Patiala,2007,Winter,Rice,8084.8,27933.0
Uttar Pradesh,Varanasi,2016,Whole Year,Sugarcane,106972.2,8620072.7
Gujarat,Ahmedabad,2006,Rabi,Groundnut,31562.8,46456.9
Maharashtra,Pune,2008,Kharif,Soybean,97373.8,134587.7
West Bengal,Hooghly,2014,Kharif,Jute,42382.2,88876.1
Karnataka,Bengaluru Rural,2020,Rabi,Maize,28100.7,124914.8
Odisha,Puri,2020,Kharif,Jute,51583.2,130190.8
Karnataka,Belagavi,2015, Kharif ,Jowar,8117.8,5294.3
Tamil Nadu,Madurai,2021,Whole Year,Coconut,60513.3,695037.7
Andhra Pradesh,Guntur,2001,Kharif,Rice,12978.6,34729.4
Punjab,Ludhiana,2018,Winter,Rice,9016.7,27313.5
Karnataka,Ballari,2016,Kharif,Maize,44960.0,136656.2
Tamil Nadu,Madurai,2008,Kharif,Rice,5102.8,16333.1
Rajasthan,Jaipur,1998,Kharif,Soybean,45665.5,46874.6
Tamil Nadu,Salem,2021,Rabi,Groundnut,7529.6,10688.8
Uttar Pradesh,Lucknow,2020,Rabi,Barley,66047.4,153472.0
Andhra Pradesh,Chittoor,2021,Kharif,Cotton,70847.4,43858.7
Odisha,Balasore,2002,Autumn,Rice,7124.4,16595.3
West Bengal,Murshidabad,2016,Rabi,Potato,45520.6,1282710.6
Karnataka,Ballari,2000, Kharif ,Jowar,10099.8,8639.9
Andhra Pradesh,Chittoor,2014,Kharif,Cotton,62051.1,24735.9
Karnataka,Ballari,2008,Kharif,Onion,16437.9,345350.7
Andhra Pradesh,Anantapur,2011,Rabi,Maize,41754.6,147837.0
Punjab,Ludhiana,2008,Rabi,Wheat,61142.7,251362.0
Maharashtra,Nagpur,1997,Rabi,Jowar,33242.7,31150.6
Andhra Pradesh,Anantapur,2019,Kharif,Rice,8445.3,29276.0
Andhra Pradesh,Guntur,2012,Kharif,Rice,9126.9,28082.6
Odisha,Cuttack,2005,Kharif,Jute,42414.8,103584.8
Karnataka,Mysuru,2008,Kharif,Groundnut,11864.2,17830.4
Uttar Pradesh,Lucknow,2011,Kharif,Bajra,25415.8,29958.1
Andhra Pradesh,Guntur,2019,Kharif,Maize,57370.3,218678.5
Tamil Nadu,Thanjavur,2017,Autumn,Rice,3638.9,10953.8
Haryana,Panipat,2000,Kharif,Bajra,79719.6,102275.2
Assam,Guwahati,1997,Kharif,Jute,98485.2,205957.1
Assam,Guwahati,2001,Kharif,Rice,37435.6,94922.1
Gujarat,Surat,2007,Kharif,Groundnut,32483.6,
Tamil Nadu,Thanjavur,2005,Autumn,Rice,4035.6,11513.6
