State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Decade
Madhya Pradesh,Indore,2013,Rabi,Barley,43529.0,103889.4,2.387,2010
Andhra Pradesh,Guntur,2003,Kharif,Sunflower,8851.9,6611.8,0.747,2000
Tamil Nadu,Madurai,1998,Whole Year,Coconut,42236.4,390340.4,9.242,1990
Gujarat,Vadodara,2003,Kharif,Onion,11108.4,201645.8,18.153,2000
Punjab,Jalandhar,2007,Kharif,Cotton,98248.9,54973.1,0.56,2000
Kerala,Thrissur,2010,Whole Year,Coconut,74265.1,645674.1,8.694,2010
Karnataka,Bengaluru Rural,2001,Rabi,Groundnut,10567.0,16396.0,1.552,2000
Tamil Nadu,Madurai,2004,Whole Year,Banana,48979.2,1645206.4,33.59,2000
Rajasthan,Jaipur,2006,Rabi,Wheat,70095.4,257792.4,3.678,2000
Uttar Pradesh,Lucknow,2000,Rabi,Potato,27460.8,694109.4,25.276,2000
Karnataka,Bengaluru Rural,2011,Kharif,Groundnut,14618.1,17335.1,1.186,2010
Odisha,Cuttack,2013,Autumn,Rice,5804.4,16846.8,2.902,2010
Maharashtra,Pune,2012,Kharif,Cotton,117990.6,59704.6,0.506,2010
Karnataka,Belagavi,2010,Rabi,Sunflower,46322.2,37664.4,0.813,2010
Uttar Pradesh,Lucknow,2010,Kharif,Bajra,27511.0,36020.0,1.309,2010
Tamil Nadu,Thanjavur,2009,Whole Year,Sugarcane,16249.4,1050600.0,64.655,2000
Maharashtra,Nashik,1999,Whole Year,Banana,28323.8,964947.5,34.068,1990
Uttar Pradesh,Varanasi,2014,Rabi,Gram,14926.3,13181.1,0.883,2010
Uttar Pradesh,Agra,2009,Whole Year,Sugarcane,69900.0,3675395.5,52.581,2000
Madhya Pradesh,Gwalior,2001,Rabi,Maize,29634.5,85180.6,2.874,2000
Punjab,Ludhiana,2006,Winter,Rice,7018.6,19792.5,2.82,2000
Karnataka,Bengaluru Rural,2013,Kharif,Jowar,7619.9,7198.2,0.945,2010
Maharashtra,Kolhapur,2000,Rabi,Jowar,25299.7,23934.6,0.946,2000
Andhra Pradesh,Krishna,2006,Whole Year,Banana,76979.8,3212963.3,41.738,2000
Rajasthan,Jodhpur,2020,Rabi,Wheat,69618.3,252652.0,3.629,2020
Maharashtra,Nashik,2016,Whole Year,Sugarcane,30362.4,1977971.3,65.145,2010
Bihar,Muzaffarpur,2012,Autumn,Rice,13726.9,40705.8,2.965,2010
Maharashtra,Nashik,1997,Whole Year,Sugarcane,27793.5,1897505.8,68.272,1990
Bihar,Bhagalpur,2012,Kharif,Maize,44035.8,150432.4,3.416,2010
Haryana,Karnal,2001,Rabi,Mustard,89050.1,92513.8,1.039,2000
Andhra Pradesh,Guntur,1999,Whole Year,Banana,62039.7,2617104.8,42.184,1990
Maharashtra,Kolhapur,2011,Kharif,Tur,42117.9,38968.3,0.925,2010
Andhra Pradesh,Krishna,2009,Autumn,Rice,5875.7,14340.6,2.441,2000
Karnataka,Belagavi,1999,Rabi,Maize,27168.5,73491.3,2.705,1990
Uttar Pradesh,Agra,2005,Rabi,Wheat,79568.0,242375.1,3.046,2000
Madhya Pradesh,Bhopal,2020,Kharif,Soybean,35591.6,48784.223688909085,1.371,2020
Tamil Nadu,Salem,2015,Whole Year,Coconut,56764.9,435234.6,7.667,2010
Uttar Pradesh,Agra,2010,Rabi,Gram,13741.0,16543.5,1.204,2010
Andhra Pradesh,Anantapur,2015,Kharif,Maize,46338.9,116095.5,2.505,2010
Andhra Pradesh,Anantapur,2014,Kharif,Maize,62404.5,191109.2,3.062,2010
Gujarat,Ahmedabad,1998,Whole Year,Banana,55501.3,2278632.5,41.055,1990
Karnataka,Belagavi,2002,Kharif,Onion,12479.8,167768.0,13.443,2000
Rajasthan,Jaipur,2007,Rabi,Mustard,43450.1,62629.5,1.441,2000
Maharashtra,Kolhapur,2019,Kharif,Onion,73821.0,2020157.4,27.366,2010
Rajasthan,Kota,2016,Rabi,Wheat,91918.3,345488.2,3.759,2010
Rajasthan,Bikaner,2016,Kharif,Bajra,87008.4,110196.2,1.267,2010
Odisha,Puri,2016,Winter,Rice,9138.7,29227.3,3.198,2010
Andhra Pradesh,Krishna,2021,Rabi,Groundnut,20146.2,28422.8,1.411,2020
Gujarat,Surat,2021,Whole Year,Banana,58511.0,2972817.9,50.808,2020
Odisha,Puri,2007,Kharif,Rice,15592.9,34250.5,2.197,2000
Bihar,Gaya,2020,Kharif,Maize,42962.5,181292.7,4.22,2020
Uttar Pradesh,Varanasi,2011,Kharif,Tur,41309.8,45358.3,1.098,2010
Karnataka,Ballari,1997,Rabi,Sunflower,55556.7,51966.6,0.935,1990
Rajasthan,Bikaner,2012,Rabi,Barley,11956.5,31887.5,2.667,2010
Rajasthan,Bikaner,2004,Kharif,Bajra,65175.2,67790.0,1.04,2000
Assam,Guwahati,2003,Winter,Rice,18290.6,59594.6,3.258,2000
Tamil Nadu,Madurai,2017,Winter,Rice,5460.0,15057.7,2.758,2010
Andhra Pradesh,Anantapur,2007,Rabi,Maize,45845.6,149261.2,3.256,2000
Bihar,Gaya,2013,Rabi,Potato,81197.5,2384179.5,29.363,2010
Uttar Pradesh,Agra,2013,Rabi,Potato,38563.5,1025145.4,26.583,2010
Andhra Pradesh,Krishna,2016,Rabi,Groundnut,19024.6,30486.9,1.602,2010
Bihar,Gaya,2016,Rabi,Maize,29273.0,106684.8,3.644,2010
Andhra Pradesh,Anantapur,2004,Rabi,Groundnut,12442.0,14837.4,1.193,2000
Andhra Pradesh,Krishna,2011,Kharif,Rice,15774.9,48980.1,3.105,2010
Maharashtra,Kolhapur,2002,Kharif,Jowar,37060.5,36208.4,0.977,2000
Gujarat,Vadodara,2004,Kharif,Groundnut,24320.6,33113.2,1.362,2000
Maharashtra,Nagpur,2013,Whole Year,Sugarcane,24579.3,1642928.8,66.842,2010
Gujarat,Ahmedabad,2012,Kharif,Groundnut,28470.0,41598.2,1.461,2010
Madhya Pradesh,Gwalior,2015,Rabi,Barley,42653.3,76522.2,1.794,2010
Madhya Pradesh,Jabalpur,2017,Rabi,Wheat,119280.5,413294.6,3.465,2010
Tamil Nadu,Thanjavur,2018,Whole Year,Banana,33084.5,1435913.0,43.401,2010
West Bengal,Murshidabad,2006,Winter,Rice,20531.0,67921.2,3.308,2000
Punjab,Jalandhar,2017,Rabi,Wheat,74507.0,227228.8,3.05,2010
Maharashtra,Kolhapur,1999,Kharif,Jowar,26117.1,26373.8,1.01,1990
Bihar,Bhagalpur,2011,Winter,Rice,21991.8,56078.9,2.55,2010
Gujarat,Vadodara,2009,Kharif,Tobacco,62025.9,95348.3,1.537,2000
Tamil Nadu,Thanjavur,2016,Whole Year,Sugarcane,21210.6,1379995.3,65.062,2010
West Bengal,Murshidabad,2002,Autumn,Rice,12110.5,29003.1,2.395,2000
Punjab,Ludhiana,2009,Kharif,Cotton,67180.3,32215.3,0.48,2000
Andhra Pradesh,Guntur,2013,Rabi,Maize,40218.0,161782.5,4.023,2010
Karnataka,Bengaluru Rural,2009,Kharif,Jowar,8931.1,8272.7,0.926,2000
Maharashtra,Kolhapur,2013,Kharif,Tur,38195.6,31396.3,0.822,2010
Gujarat,Surat,1997,Whole Year,Banana,49412.0,1660729.0,33.61,1990
Punjab,Ludhiana,2001,Autumn,Rice,3947.0,11660.7,2.954,2000
Uttar Pradesh,Meerut,2014,Whole Year,Sugarcane,78795.8,5294406.2,67.191,2010
Andhra Pradesh,Chittoor,2007,Kharif,Groundnut,21545.6,31653.0,1.469,2000
Uttar Pradesh,Meerut,2010,Whole Year,Sugarcane,76041.4,5655228.6,74.37,2010
Maharashtra,Pune,2009,Kharif,Jowar,30008.1,24660.8,0.822,2000
Uttar Pradesh,Meerut,2009,Rabi,Mustard,24589.4,34738.17267649244,1.413,2000
Uttar Pradesh,Kanpur,1998,Winter,Rice,8685.1,18406.9,2.119,1990
Punjab,Amritsar,2004,Autumn,Rice,4128.9,9914.9,2.401,2000
Uttar Pradesh,Lucknow,2003,Kharif,Rice,14104.1,37308.2,2.645,2000
Gujarat,Vadodara,2016,Whole Year,Banana,67456.8,3066992.5,45.466,2010
Maharashtra,Nashik,2007,Kharif,Onion,43873.6,969828.8,22.105,2000
Tamil Nadu,Thanjavur,2004,Whole Year,Coconut,40602.5,348297.3,8.578,2000
Rajasthan,Jaipur,2019,Rabi,Barley,20523.8,52213.4,2.544,2010
Gujarat,Ahmedabad,2003,Kharif,Tobacco,44907.5,69946.7,1.558,2000
Bihar,Patna,2015,Kharif,Maize,39579.0,142149.0,3.592,2010
Tamil Nadu,Madurai,1997,Kharif,Groundnut,8777.0,12263.9,1.397,1990
Tamil Nadu,Madurai,2014,Rabi,Groundnut,12603.0,17726.2,1.407,2010
Punjab,Patiala,2008,Winter,Rice,8654.6,25550.8,2.952,2000
Rajasthan,Bikaner,2001,Rabi,Mustard,34024.0,51943.4,1.527,2000
Rajasthan,Kota,2017,Kharif,Bajra,63205.4,93763.3,1.483,2010
Tamil Nadu,Thanjavur,2001,Whole Year,Coconut,52636.2,501673.5,9.531,2000
Tamil Nadu,Coimbatore,2008,Autumn,Rice,2930.8,9608.4,3.278,2000
Andhra Pradesh,Anantapur,2001,Kharif,Tobacco,46485.0,77228.3,1.661,2000
Maharashtra,Pune,2015,Kharif,Tur,25932.7,19107.5,0.737,2010
Uttar Pradesh,Meerut,2002,Kharif,Bajra,32929.1,33398.9,1.014,2000
Uttar Pradesh,Kanpur,2013,Rabi,Gram,13719.3,16185.8,1.18,2010
Bihar,Muzaffarpur,2020,Autumn,Rice,8459.9,27666.8,3.27,2020
Andhra Pradesh,Chittoor,2011,Kharif,Sunflower,12708.1,11198.6,0.881,2010
Karnataka,Bengaluru Rural,2005,Kharif,Onion,21810.1,358848.4,16.453,2000
Madhya Pradesh,Bhopal,2005,Rabi,Gram,87837.5,75347.5,0.858,2000
Haryana,Hisar,2009,Kharif,Bajra,74955.9,88560.5,1.182,2000
Gujarat,Ahmedabad,1997,Kharif,Tobacco,69778.5,119701.0,1.715,1990
Maharashtra,Nagpur,1998,Whole Year,Banana,36943.0,1355339.0,36.687,1990
Punjab,Jalandhar,1998,Winter,Rice,8310.0,22230.8,2.675,1990
Andhra Pradesh,Krishna,2007,Autumn,Rice,4926.1,12361.4,2.509,2000
Maharashtra,Nashik,2017,Kharif,Jowar,28295.3,24655.8,0.871,2010
Bihar,Patna,1999,Rabi,Potato,47131.6,1154469.2,24.495,1990
Andhra Pradesh,Krishna,2013,Kharif,Cotton,109968.4,61739.3,0.561,2010
Punjab,Ludhiana,1998,Kharif,Cotton,89009.1,41755.3,0.469,1990
Bihar,Bhagalpur,2000,Winter,Rice,10906.7,32449.5,2.975,2000
Maharashtra,Aurangabad,2005,Whole Year,Sugarcane,18490.7,1194911.4,64.622,2000
Madhya Pradesh,Indore,2009,Rabi,Gram,69073.4,54524.8,0.789,2000
Madhya Pradesh,Indore,2006,Rabi,Jowar,26361.2,26688.5,1.012,2000
Maharashtra,Aurangabad,2012,Whole Year,Banana,44109.1,1919520.0,43.518,2010
Karnataka,Bengaluru Rural,2013,Kharif,Onion,26546.3,627520.5,23.639,2010
Gujarat,Rajkot,2006,Kharif,Tobacco,60267.3,95942.0,1.592,2000
West Bengal,Murshidabad,2010,Kharif,Jute,38533.4,95434.3,2.477,2010
Gujarat,Rajkot,2020,Rabi,Onion,13623.7,387170.8,28.419,2020
Uttar Pradesh,Kanpur,2020,Kharif,Rice,13044.9,44190.8,3.388,2020
Rajasthan,Jaipur,2019,Kharif,Bajra,62908.3,58826.3,0.935,2010
Bihar,Muzaffarpur,2013,Rabi,Maize,26484.6,102219.5,3.86,2010
Uttar Pradesh,Lucknow,2000,Winter,Rice,7030.7,19425.4,2.763,2000
Karnataka,Mysuru,2009,Rabi,Onion,22967.2,383064.8,16.679,2000
Andhra Pradesh,Anantapur,2014,Whole Year,Banana,89673.8,3362957.3,37.502,2010
Andhra Pradesh,Krishna,2018,Kharif,Maize,55733.1,269529.7,4.836,2010
Karnataka,Belagavi,1997,Rabi,Jowar,14072.1,14335.7,1.019,1990
Tamil Nadu,Salem,2005,Winter,Rice,4349.3,10729.9,2.467,2000
Gujarat,Vadodara,2010,Kharif,Tobacco,57615.2,110768.5,1.923,2010
Assam,Guwahati,2016,Kharif,Jute,67676.6,177082.9,2.617,2010
Andhra Pradesh,Chittoor,1999,Rabi,Groundnut,13354.0,16958.0,1.27,1990
Madhya Pradesh,Jabalpur,2011,Rabi,Gram,92364.8,93905.9,1.017,2010
Andhra Pradesh,Anantapur,2013,Whole Year,Banana,77948.2,3177372.7,40.763,2010
Assam,Guwahati,2014,Kharif,Jute,85086.6,175517.4,2.063,2010
Uttar Pradesh,Agra,2012,Kharif,Tur,34141.1,29839.3,0.874,2010
Gujarat,Surat,1998,Kharif,Tobacco,39585.2,72681.7,1.836,1990
Tamil Nadu,Coimbatore,1999,Kharif,Rice,7274.1,19207.7,2.641,1990
Odisha,Cuttack,2009,Kharif,Jute,69782.6,120538.0,1.727,2000
Karnataka,Bengaluru Rural,2002,Kharif,Jowar,12845.0,10402.2,0.81,2000
Karnataka,Ballari,2020,Kharif,Onion,28538.4,785068.4,27.509,2020
Uttar Pradesh,Agra,1997,Rabi,Mustard,17558.6,22373.1,1.274,1990
Karnataka,Belagavi,2006,Kharif,Tobacco,45589.3,86258.5,1.892,2000
Rajasthan,Bikaner,2000,Rabi,Barley,24049.0,60957.1,2.535,2000
Karnataka,Bengaluru Rural,1999,Rabi,Onion,13912.8,238076.6,17.112,1990
Rajasthan,Kota,2007,Kharif,Soybean,47087.6,50196.3,1.066,2000
Tamil Nadu,Salem,2003,Whole Year,Sugarcane,28529.2,1555297.7,54.516,2000
Karnataka,Bengaluru Rural,2003,Whole Year,Coconut,66762.0,608816.7198380445,9.119,2000
Andhra Pradesh,Anantapur,2014,Rabi,Maize,44905.3,125910.7,2.804,2010
Tamil Nadu,Madurai,2002,Rabi,Groundnut,9420.5,10347.6,1.098,2000
Karnataka,Ballari,2021,Rabi,Onion,26991.7,856496.1,31.732,2020
Punjab,Ludhiana,2011,Winter,Rice,8376.6,30786.4,3.675,2010
Maharashtra,Nagpur,2018,Rabi,Onion,64771.9,1721282.1,26.575,2010
Punjab,Patiala,2010,Autumn,Rice,5473.3,14562.4,2.661,2010
Andhra Pradesh,Krishna,2016,Rabi,Maize,30607.9,116155.1,3.795,2010
Uttar Pradesh,Agra,2000,Rabi,Barley,46572.4,117159.4,2.516,2000
Tamil Nadu,Thanjavur,2003,Whole Year,Coconut,75988.5,724043.9,9.528,2000
Madhya Pradesh,Indore,2021,Kharif,Maize,27452.3,100777.2,3.671,2020
Gujarat,Surat,2018,Rabi,Onion,9902.0,261336.9,26.392,2010
Andhra Pradesh,Anantapur,2020,Kharif,Sunflower,11419.7,7342.0,0.643,2020
Bihar,Patna,2005,Autumn,Rice,7513.5,20548.3,2.735,2000
Madhya Pradesh,Gwalior,1999,Rabi,Gram,55440.4,39890.6,0.72,1990
Maharashtra,Kolhapur,2002,Kharif,Onion,42187.4,636931.4,15.098,2000
Uttar Pradesh,Agra,2012,Kharif,Rice,14595.1,42054.8,2.881,2010
Tamil Nadu,Madurai,2000,Winter,Rice,3440.8,9174.0,2.666,2000
Punjab,Patiala,2018,Kharif,Rice,13515.3,41786.4,3.092,2010
Bihar,Gaya,2020,Rabi,Potato,58855.8,1898266.6,32.253,2020
Assam,Silchar,2013,Winter,Rice,14877.1,45228.6,3.04,2010
Madhya Pradesh,Jabalpur,2009,Rabi,Maize,32046.4,91119.1,2.843,2000
Andhra Pradesh,Anantapur,1999,Kharif,Groundnut,18459.5,28060.8,1.52,1990
Haryana,Hisar,2005,Rabi,Mustard,87979.0,97961.0,1.113,2000
Uttar Pradesh,Kanpur,2019,Rabi,Gram,24028.8,24772.8,1.031,2010
Maharashtra,Pune,2005,Whole Year,Banana,33074.7,1493088.7,45.143,2000
Maharashtra,Nagpur,2007,Kharif,Tur,24631.8,23656.5,0.96,2000
Uttar Pradesh,Agra,2004,Whole Year,Sugarcane,70710.3,4611660.5,65.219,2000
Punjab,Amritsar,1997,Kharif,Cotton,76588.9,33947.7,0.443,1990
Gujarat,Rajkot,2000,Rabi,Groundnut,34198.0,50505.9,1.477,2000
Uttar Pradesh,Meerut,2017,Rabi,Barley,75273.1,168765.7,2.242,2010
Haryana,Panipat,2015,Rabi,Mustard,91524.3,115408.5,1.261,2010
Haryana,Rohtak,2020,Rabi,Mustard,78473.5,122241.7,1.558,2020
Karnataka,Belagavi,2021,Kharif,Tobacco,71111.9,125470.5,1.764,2020
Rajasthan,Bikaner,2016,Rabi,Gram,119169.9,138196.6,1.16,2010
West Bengal,Nadia,2000,Autumn,Rice,14532.6,36947.9,2.542,2000
Bihar,Gaya,2003,Autumn,Rice,8782.6,27547.8,3.137,2000
Karnataka,Mysuru,2020,Whole Year,Coconut,78027.1,772740.1,9.903,2020
Karnataka,Belagavi,2011,Rabi,Sunflower,46174.4,36572.2,0.792,2010
Punjab,Jalandhar,1999,Winter,Rice,7081.5,15331.2,2.165,1990
Karnataka,Bengaluru Rural,2020,Kharif,Tobacco,48216.9,84882.2,1.76,2020
Andhra Pradesh,Anantapur,2016,Kharif,Tobacco,59480.9,109811.6,1.846,2010
Uttar Pradesh,Meerut,2008,Rabi,Gram,17820.2,19438.6,1.091,2000
Tamil Nadu,Coimbatore,2007,Winter,Rice,4903.1,14544.7,2.966,2000
Karnataka,Mysuru,2010,Whole Year,Sugarcane,103984.8,7900731.5,75.98,2010
Uttar Pradesh,Varanasi,2013,Kharif,Bajra,42618.4,51933.5,1.219,2010
Karnataka,Mysuru,2000,Kharif,Groundnut,20310.3,31912.4,1.571,2000
Karnataka,Belagavi,2003,Kharif,Jowar,13347.0,11662.4,0.874,2000
Uttar Pradesh,Agra,2013,Autumn,Rice,4096.4,12171.7,2.971,2010
Odisha,Balasore,1999,Kharif,Jute,39874.4,87886.9,2.204,1990
Andhra Pradesh,Anantapur,2001,Kharif,Groundnut,18136.5,25261.8,1.393,2000
Bihar,Bhagalpur,2009,Kharif,Rice,29898.9,90387.4,3.023,2000
West Bengal,Murshidabad,2017,Kharif,Jute,51713.4,136081.8,2.631,2010
West Bengal,Hooghly,2005,Rabi,Potato,43638.8,1088154.4,24.935,2000
West Bengal,Bardhaman,2007,Autumn,Rice,8282.6,21472.7,2.593,2000
Odisha,Puri,2019,Winter,Rice,14973.8,43935.9,2.934,2010
Maharashtra,Nashik,1999,Kharif,Onion,61312.5,1040268.6,16.967,1990
Punjab,Ludhiana,2018,Rabi,Wheat,57401.2,194743.6,3.393,2010
Karnataka,Mysuru,2009,Kharif,Tur,56741.9,36747.1,0.648,2000
Karnataka,Belagavi,1997,Rabi,Maize,32141.3,90674.5,2.821,1990
Tamil Nadu,Thanjavur,2010,Whole Year,Coconut,43819.8,465406.5,10.621,2010
Uttar Pradesh,Meerut,2003,Rabi,Mustard,19185.9,28781.5,1.5,2000
Madhya Pradesh,Jabalpur,2002,Rabi,Barley,42521.8,90284.2,2.123,2000
Uttar Pradesh,Varanasi,2006,Winter,Rice,6193.1,19035.2,3.074,2000
Tamil Nadu,Coimbatore,2003,Autumn,Rice,2032.1,5731.6,2.821,2000
Tamil Nadu,Thanjavur,1998,Whole Year,Sugarcane,16672.0,1249676.0,74.957,1990
Maharashtra,Nagpur,2020,Whole Year,Banana,56452.7,2783361.4,49.304,2020
Tamil Nadu,Thanjavur,2012,Winter,Rice,3445.3,10019.0,2.908,2010
Bihar,Gaya,2012,Kharif,Rice,27707.1,86342.8,3.116,2010
Karnataka,Bengaluru Rural,2010,Kharif,Onion,18249.0,420862.2,23.062,2010
Punjab,Ludhiana,2019,Rabi,Wheat,64390.1,267623.8,4.156,2010
Uttar Pradesh,Varanasi,2011,Winter,Rice,7240.6,20161.9,2.785,2010
Andhra Pradesh,Anantapur,2021,Autumn,Rice,5852.1,18948.7,3.238,2020
Madhya Pradesh,Jabalpur,2000,Rabi,Wheat,77385.4,259656.0,3.355,2000
Assam,Dibrugarh,2010,Winter,Rice,14804.1,38855.9,2.625,2010
Bihar,Muzaffarpur,2004,Rabi,Potato,63395.0,1094322.7,17.262,2000
Maharashtra,Aurangabad,2002,Kharif,Soybean,79325.4,99897.2,1.259,2000
Uttar Pradesh,Meerut,2010,Kharif,Rice,20204.6,59288.2,2.934,2010
Gujarat,Rajkot,2004,Kharif,Tobacco,32277.9,50884.0,1.576,2000
Maharashtra,Nashik,2020,Whole Year,Sugarcane,23978.0,2014065.4,83.996,2020
Uttar Pradesh,Kanpur,2008,Kharif,Tur,24728.5,25803.2,1.043,2000
Karnataka,Mysuru,2021,Kharif,Jowar,10903.2,10431.4,0.957,2020
Karnataka,Bengaluru Rural,2001,Kharif,Tobacco,64105.1,103639.7,1.617,2000
Haryana,Hisar,2007,Rabi,Mustard,76156.6,114678.5,1.506,2000
Rajasthan,Kota,2005,Rabi,Barley,24064.0,63918.6,2.656,2000
Haryana,Hisar,2012,Rabi,Mustard,93524.7,151831.1,1.623,2010
Gujarat,Ahmedabad,2013,Rabi,Onion,13068.2,338809.5,25.926,2010
Madhya Pradesh,Bhopal,1998,Kharif,Maize,25933.2,79918.0,3.082,1990
Bihar,Gaya,2007,Rabi,Potato,70253.4,1511056.6,21.509,2000
Karnataka,Ballari,2019,Kharif,Onion,23881.4,550125.5,23.036,2010
Andhra Pradesh,Krishna,2000,Kharif,Rice,9927.7,28038.6,2.824,2000
Punjab,Patiala,2014,Kharif,Rice,15144.4,40509.3,2.675,2010
Punjab,Ludhiana,2008,Rabi,Wheat,61142.7,251362.0,4.111,2000
Haryana,Panipat,2001,Rabi,Wheat,21403.4,69883.6,3.265,2000
Uttar Pradesh,Agra,2019,Rabi,Wheat,76753.9,373216.6,4.863,2010
Uttar Pradesh,Meerut,2006,Rabi,Mustard,20184.7,29246.3,1.449,2000
Madhya Pradesh,Jabalpur,2006,Rabi,Maize,39146.5,121759.4,3.11,2000
Odisha,Balasore,2003,Kharif,Rice,16250.7,45267.7,2.786,2000
Gujarat,Vadodara,2002,Whole Year,Banana,44169.8,1269853.7,28.749,2000
Andhra Pradesh,Chittoor,2013,Autumn,Rice,6078.7,19806.2,3.258,2010
Assam,Guwahati,2019,Kharif,Jute,88241.2,231130.0,2.619,2010
Bihar,Muzaffarpur,2001,Rabi,Maize,23221.5,72466.4,3.121,2000
Uttar Pradesh,Varanasi,2012,Winter,Rice,12569.2,41999.5,3.341,2010
Karnataka,Belagavi,1998,Whole Year,Coconut,76838.8,587667.7,7.648,1990
Madhya Pradesh,Indore,2002,Rabi,Gram,75607.2,54803.8,0.725,2000
Gujarat,Surat,2006,Rabi,Onion,9303.8,178735.0,19.211,2000
Odisha,Cuttack,2006,Kharif,Rice,24444.7,54384.5,2.225,2000
Punjab,Jalandhar,2004,Kharif,Cotton,84895.4,39312.7,0.463,2000
Maharashtra,Aurangabad,2001,Kharif,Soybean,100504.1,129432.7,1.288,2000
Maharashtra,Aurangabad,2016,Rabi,Jowar,39290.9,38837.6,0.988,2010
Karnataka,Belagavi,1997,Rabi,Onion,12266.0,221283.4,18.04,1990
Karnataka,Ballari,2011,Whole Year,Sugarcane,78925.8,5874099.5,74.426,2010
Uttar Pradesh,Agra,2012,Rabi,Mustard,19707.4,31067.5,1.576,2010
Tamil Nadu,Madurai,2002,Kharif,Groundnut,12030.4,17454.999367616383,1.451,2000
Uttar Pradesh,Kanpur,2008,Kharif,Rice,12897.5,35510.8,2.753,2000
Bihar,Muzaffarpur,2003,Kharif,Maize,23317.9,86198.1,3.697,2000
Gujarat,Rajkot,2018,Rabi,Groundnut,33236.4,56517.5,1.7,2010
Uttar Pradesh,Meerut,2003,Whole Year,Sugarcane,84490.2,5210495.2,61.67,2000
Andhra Pradesh,Anantapur,1999,Kharif,Sunflower,9125.5,7874.8,0.863,1990
Rajasthan,Bikaner,2007,Rabi,Gram,62972.0,65839.7,1.046,2000
Gujarat,Vadodara,2021,Kharif,Groundnut,24098.3,40096.9,1.664,2020
Karnataka,Mysuru,2014,Kharif,Maize,29077.0,72460.7,2.492,2010
West Bengal,Hooghly,2002,Winter,Rice,20151.1,46289.8,2.297,2000
Rajasthan,Kota,1997,Kharif,Soybean,35652.7,43290.3,1.214,1990
Maharashtra,Nashik,2004,Rabi,Jowar,37924.9,31639.5,0.834,2000
Tamil Nadu,Madurai,2017,Rabi,Groundnut,12690.7,22566.6,1.778,2010
Karnataka,Ballari,2008,Kharif,Jowar,12701.1,10247.9,0.807,2000
Madhya Pradesh,Indore,1999,Rabi,Barley,40336.9,88107.7,2.184,1990
Haryana,Hisar,2004,Kharif,Bajra,114514.6,112970.8,0.987,2000
Karnataka,Bengaluru Rural,2016,Rabi,Maize,39530.1,136691.6,3.458,2010
Karnataka,Ballari,2008,Rabi,Groundnut,13353.7,20611.6,1.544,2000
Andhra Pradesh,Krishna,2021,Kharif,Sunflower,10216.6,7991.8,0.782,2020
Maharashtra,Kolhapur,2000,Kharif,Tur,36365.5,33495.4,0.921,2000
Punjab,Patiala,2007,Winter,Rice,8084.8,27933.0,3.455,2000
Uttar Pradesh,Varanasi,2016,Whole Year,Sugarcane,106972.2,8620072.7,80.582,2010
Gujarat,Ahmedabad,2006,Rabi,Groundnut,31562.8,46456.9,1.472,2000
Maharashtra,Pune,2008,Kharif,Soybean,97373.8,134587.7,1.382,2000
West Bengal,Hooghly,2014,Kharif,Jute,42382.2,88876.1,2.097,2010
Karnataka,Bengaluru Rural,2020,Rabi,Maize,28100.7,124914.8,4.445,2020
Odisha,Puri,2020,Kharif,Jute,51583.2,130190.8,2.524,2020
Karnataka,Belagavi,2015,Kharif,Jowar,8117.8,5294.3,0.652,2010
Tamil Nadu,Madurai,2021,Whole Year,Coconut,60513.3,695037.7,11.486,2020
Andhra Pradesh,Guntur,2001,Kharif,Rice,12978.6,34729.4,2.676,2000
Punjab,Ludhiana,2018,Winter,Rice,9016.7,27313.5,3.029,2010
Karnataka,Ballari,2016,Kharif,Maize,44960.0,136656.2,3.04,2010
Tamil Nadu,Madurai,2008,Kharif,Rice,5102.8,16333.1,3.201,2000
Rajasthan,Jaipur,1998,Kharif,Soybean,45665.5,46874.6,1.026,1990
Tamil Nadu,Salem,2021,Rabi,Groundnut,7529.6,10688.8,1.42,2020
Uttar Pradesh,Lucknow,2020,Rabi,Barley,66047.4,153472.0,2.324,2020
Andhra Pradesh,Chittoor,2021,Kharif,Cotton,70847.4,43858.7,0.619,2020
Odisha,Balasore,2002,Autumn,Rice,7124.4,16595.3,2.329,2000
West Bengal,Murshidabad,2016,Rabi,Potato,45520.6,1282710.6,28.179,2010
Karnataka,Ballari,2000,Kharif,Jowar,10099.8,8639.9,0.855,2000
Andhra Pradesh,Chittoor,2014,Kharif,Cotton,62051.1,24735.9,0.399,2010
Karnataka,Ballari,2008,Kharif,Onion,16437.9,345350.7,21.009,2000
Andhra Pradesh,Anantapur,2011,Rabi,Maize,41754.6,147837.0,3.541,2010
Andhra Pradesh,Guntur,2012,Kharif,Rice,9126.9,28082.6,3.077,2010
Odisha,Cuttack,2005,Kharif,Jute,42414.8,103584.8,2.442,2000
Karnataka,Mysuru,2008,Kharif,Groundnut,11864.2,17830.4,1.503,2000
Uttar Pradesh,Lucknow,2011,Kharif,Bajra,25415.8,29958.1,1.179,2010
Andhra Pradesh,Guntur,2019,Kharif,Maize,57370.3,218678.5,3.812,2010
Tamil Nadu,Thanjavur,2017,Autumn,Rice,3638.9,10953.8,3.01,2010
Assam,Guwahati,1997,Kharif,Jute,98485.2,205957.1,2.091,1990
Assam,Guwahati,2001,Kharif,Rice,37435.6,94922.1,2.536,2000
